2.670612, -1.581351, -0.454528, 2.311199, 1.309551, 1
3.736880, 4.825104, -2.025589, -1.277089, 0.325525, 1
0.868290, 0.690030, -5.193963, -3.506866, -0.439795, 1
-2.233025, -0.151396, 0.603692, 2.322040, -1.437075, 1
3.431861, 4.165216, -0.482332, 3.415936, -2.866761, 1
3.102775, -2.683342, -4.064800, -0.950669, -0.452280, 1
2.581684, 3.577122, -0.306913, -2.207523, 0.172781, 1
-1.385092, 1.397905, -2.946026, 0.095251, 3.630901, 1
1.831354, 1.007727, 0.618129, 1.638320, 5.186169, 1
-1.243920, -1.496495, -0.753802, 4.600769, -2.880858, 1
1.547163, -0.175730, 2.273395, 0.173738, 1.374673, 1
2.216981, 2.296897, -2.638272, -2.046995, 3.690912, 1
-2.894790, -1.195604, -2.270927, 4.156660, -1.865826, 1
-1.781154, 2.783160, -1.362535, -3.648809, 0.656133, 1
-0.317468, -5.548852, -3.626378, -1.579446, 0.927618, 1
-0.878794, -3.079526, 1.632764, -0.889997, -1.245285, 1
3.386593, 3.968313, -2.213271, -0.762137, 4.483997, 1
3.312675, -5.530087, 2.503010, 0.635499, 5.020187, 1
-1.185728, 4.143644, -0.454309, -0.898762, -4.693038, 1
1.454414, -2.158844, 1.756071, 0.350859, -1.179295, 1
0.014168, -3.827724, -1.550632, 3.731897, -0.397950, 1
0.768652, -3.335315, -0.799441, -0.968781, 0.498837, 1
4.278133, 2.418494, 0.333859, -0.155437, -2.023008, 1
2.409514, 2.305202, -1.116273, -0.802105, -2.286551, 1
2.175167, -0.775658, -1.251013, 0.341548, 1.126333, 1
-0.457747, -0.321858, 1.045563, 4.347891, 1.901877, 1
1.463006, -0.216544, 3.842134, 1.127563, -4.381120, 1
0.979911, -2.610184, 3.675064, -0.339993, 3.569813, 1
2.838977, 4.159136, 2.584640, -0.939013, -1.232090, 1
-1.522133, 0.070725, 3.316940, 3.521944, -0.037619, 1
1.222738, -7.951392, 3.367842, -4.992276, -2.295351, 1
3.350733, 0.160826, 3.265633, 0.164010, -0.111976, 1
0.478094, 0.688907, 1.400766, 2.245368, 0.358327, 1
5.594896, 2.397338, -2.118058, -2.042848, 0.743743, 1
2.498200, -0.053605, 1.256322, 1.846287, 1.533257, 1
-0.634568, -0.660508, 1.278116, 1.665994, -0.754234, 1
0.006210, 1.650463, -1.109815, -3.730792, 3.596012, 1
-0.121439, 1.496826, 1.327726, -1.371385, -1.063164, 1
0.738765, -1.076382, 3.981705, -2.459648, -1.776539, 1
-3.141529, 2.772749, -1.416018, 1.067001, 5.740376, 1
-0.794346, -1.621344, 0.576678, -0.259198, 1.223396, 1
2.689616, -2.416028, -3.653571, 0.838271, -2.916871, 1
3.041893, -3.155614, -3.493741, -1.380553, -0.703502, 1
-0.015442, -2.148792, -0.728853, -6.262387, -1.286269, 1
7.373375, -0.737027, -4.022220, -0.033092, -2.115300, 1
0.568896, 1.281359, -2.350301, 0.797199, -1.655603, 1
3.463614, 1.890720, 0.482430, -0.544559, -4.833670, 1
0.284110, 1.328979, 1.595881, -0.316901, 0.913182, 1
3.262742, -4.762330, -0.730176, 1.175467, -4.260377, 1
-0.664285, 7.603024, 6.286900, -0.950166, 1.962852, 1
3.482346, 0.841418, 2.059056, -2.874763, -2.667615, 1
0.020902, 2.828404, -0.630151, 1.010063, 1.416373, 1
0.478354, 0.124496, -6.833626, -0.027050, -1.363945, 1
2.971062, 0.083414, 2.933573, 0.851447, -2.762361, 1
4.102129, -1.152709, -0.544609, -2.036755, -0.026408, 1
1.179696, -2.816421, -6.601264, -1.087242, 0.992441, 1
2.319345, 1.199600, 0.463778, -3.794279, 1.553553, 1
2.752806, 0.207331, 5.682842, -2.630198, -2.737773, 1
1.472545, -0.401154, 4.287584, 0.169489, 2.728520, 1
-0.096603, 3.779757, -0.350086, -3.983540, 3.774151, 1
0.325529, 3.628962, 4.732090, -5.648952, 1.994122, 1
3.711846, 0.576336, 0.329021, 1.181228, 0.931664, 1
3.886379, 2.613333, -2.249298, 0.690208, -5.157900, 1
2.519793, 0.477912, 3.948715, -0.007345, -0.816281, 1
-2.739859, 1.425678, 1.512387, 0.984118, -1.947415, 1
0.402452, 1.180910, 2.563617, -1.213495, -1.219571, 1
-2.639661, -0.362972, 2.163773, 1.564160, 0.651218, 1
4.005509, 4.654800, 0.057485, 1.143964, -2.901295, 1
5.360426, -2.056973, 1.276654, 1.265909, -2.371588, 1
-1.128526, 2.883131, 3.657286, -4.728898, -1.663400, 1
1.337169, -0.821798, 0.641349, 1.428575, 0.172395, 1
0.369469, 2.225184, 0.359823, -2.346216, -2.738659, 1
-0.614806, -2.326491, -1.567782, -1.309278, 1.581964, 1
3.772368, 2.514505, -1.734914, 1.716666, 1.053706, 1
1.818000, 1.039848, -1.812283, 3.095936, -3.222596, 1
4.448486, -2.997408, 2.304962, 1.438773, 0.137596, 1
0.437583, -0.237428, 0.784587, 1.242650, 1.025576, 1
4.169802, 2.811755, 0.558192, 1.015051, -1.918798, 1
-4.620821, -2.539512, 5.822514, -1.860236, -0.391841, 1
3.725335, 0.370342, 0.612918, -0.552675, 1.431292, 1
4.981668, 2.406549, -0.139598, 1.934609, 1.161635, 1
-3.208692, -0.693196, -0.481294, 4.842354, 3.379263, 1
2.778792, -1.186094, 3.985344, -2.531353, -1.153549, 1
1.686343, -1.277674, -2.921091, -1.195972, 4.168985, 1
-0.841629, 0.821343, -0.655375, -5.328581, 3.433850, 1
1.027977, -3.428696, 1.971415, 1.182479, 0.588430, 1
3.447250, -4.440797, 1.926874, 1.168087, 0.114798, 1
0.453899, 1.181562, -2.955267, 2.435787, -0.985993, 1
1.540556, -1.669205, -1.782935, -2.149609, -3.038640, 0
-2.674522, -1.674703, 5.088186, -4.172914, 0.646594, 0
0.703637, 2.053160, 0.987359, 3.017195, 3.035604, 0
-1.352207, -1.729631, -2.205568, 0.452762, -3.624167, 0
-3.953698, 0.243425, 0.799615, -2.864678, -1.205050, 0
-2.915841, -2.231406, 1.314004, 2.631738, -5.856627, 0
-1.290016, 1.989491, -2.895936, 2.707276, 0.844522, 0
-2.945506, -0.606801, -0.292138, -1.568099, -2.554867, 0
1.757064, 3.237908, 3.261088, 1.780956, 1.793492, 0
-1.601974, 2.299780, 0.082304, 0.690544, -1.617387, 0
-2.310139, -2.979609, 0.676321, -0.252122, -2.855717, 0
-2.414811, -1.541917, 2.240055, -2.733082, -2.448786, 0
-0.468200, -2.078567, -1.749812, -3.316195, -2.051017, 0
-4.685081, -0.160742, -2.259171, 0.749338, 2.695783, 0
-3.372473, -1.614530, -3.845140, -2.374078, -1.503866, 0
1.105686, -2.885489, -1.405773, -1.066995, 1.320048, 0
-1.717476, -0.018437, -1.476034, 3.325941, 1.887286, 0
-4.438132, -2.146269, 1.727358, -1.387897, 2.721097, 0
-0.822606, -3.862223, 0.384892, -1.439717, -3.486617, 0
1.514039, -5.985548, 1.385420, -3.205394, -3.843084, 0
-3.613707, 2.993167, -0.127247, 1.940649, 0.947237, 0
1.326350, 2.962546, 2.438777, 2.101789, -2.175254, 0
0.002319, -4.278269, -3.755809, 5.504524, -0.000226, 0
-0.793394, 3.514633, -1.162751, 0.907990, 5.429504, 0
2.303623, 2.179963, -1.960500, -2.255893, 0.538744, 0
-2.561110, -1.637078, -0.063743, -2.038534, 0.218455, 0
0.196050, -0.030773, 0.895187, -1.456597, 0.082757, 0
-5.855278, -4.111407, -3.574518, 0.088252, 2.503832, 0
-1.848018, 0.428867, 1.891719, 0.407274, -1.797639, 0
-0.386252, -5.399570, -0.691190, -1.202862, -4.542937, 0
-2.131920, -0.647787, -6.513892, -3.002154, -0.031258, 0
-3.422698, 2.142654, -5.179729, -6.960794, -1.781946, 0
-2.567912, -0.167235, -0.484949, -1.154079, 4.233007, 0
-3.323908, -0.049199, 0.886554, -0.831001, -1.569238, 0
-0.967761, 0.923628, -0.806696, 0.873361, 4.192753, 0
-2.951278, -1.798110, 0.508205, 1.335079, 0.711267, 0
3.160254, 0.943364, -1.469179, 0.465392, -1.678440, 0
-3.364882, -1.206034, 1.667615, 1.154247, 1.249874, 0
0.438119, 2.423941, 0.585219, 2.193474, -2.583464, 0
-1.398919, 0.335505, 1.463005, 1.385484, -1.551082, 0
-1.622026, -6.190794, 1.423437, -1.886903, -2.129607, 0
3.850416, 5.461586, -0.401475, -2.900995, -6.535353, 0
2.649641, 2.000196, -7.345443, -0.023146, -1.310633, 0
-0.137299, -0.429759, -1.626965, -6.034786, -1.839630, 0
-0.096486, 1.936236, 2.381330, 0.119826, -0.600386, 0
-0.209447, 2.045352, 4.102058, 0.466563, -4.107311, 0
-2.329511, 0.599183, -2.523909, 1.494452, 0.824607, 0
-6.535024, -3.245558, -1.967069, -2.094124, -1.213809, 0
1.347029, 0.783882, 4.241636, -3.556756, 3.034970, 0
-0.628084, -0.499463, 0.208565, -5.229945, -0.315071, 0
-4.574179, 2.686902, 0.346112, 3.434380, 0.395507, 0
3.414993, -1.082318, 6.665916, 1.140760, -0.513424, 0
-5.936230, 1.976350, 0.779981, 4.551273, 2.876353, 0
0.213421, 3.175627, -0.269006, 0.695593, -2.003922, 0
-1.653757, 2.077815, 0.601405, -0.433626, 3.068455, 0
-2.064766, -1.365379, -2.922880, 3.208836, -6.430130, 0
-7.427850, 1.997321, 4.350491, 3.586716, 6.107414, 0
-0.987228, 0.428033, 2.390101, -1.397976, 4.699717, 0
-5.917511, -0.854472, 1.874668, -0.823486, 0.832537, 0
-0.345758, 1.968026, -2.566285, -0.791571, 1.589732, 0
2.877916, 0.045112, 0.820682, -3.600770, 3.134139, 0
-1.270516, -1.164824, 1.513627, 4.426151, 1.262550, 0
3.328979, 1.857718, -0.181799, 1.262214, 3.366514, 0
2.450293, 2.037877, 0.605844, 6.092186, 1.373369, 0
-6.501414, 0.173248, -2.949598, -3.944654, -6.370221, 0
1.391706, -1.134459, -6.662209, -0.965081, -2.952426, 0
-0.372023, 2.044663, 6.456450, -1.211448, -0.468200, 0
-5.200126, -3.811655, 5.512690, -3.041758, -2.578287, 0
6.469227, -4.365554, 1.787995, 2.519365, -0.860380, 0
-2.708535, -3.545267, 5.061754, 0.463939, -1.201831, 0
-3.053525, 0.185963, 2.362046, -1.548594, 2.712665, 0
-5.827864, -0.575755, 0.624911, -0.951132, -3.089666, 0
-3.563752, -0.446116, 2.206120, 4.767078, 4.915127, 0
1.317783, 1.686220, 4.033775, 2.338308, 5.466179, 0
0.514690, 1.485850, 2.765434, -2.080230, -0.026733, 0
-1.686953, -1.092532, 4.268311, -3.516091, 2.927684, 0
-4.982228, 1.904264, -0.618106, -0.477840, -0.544429, 0
-0.095191, -0.476687, 4.032124, -0.391040, 3.678637, 0
1.234736, 3.480336, 2.931263, 0.948847, -3.999404, 0
-2.920535, -1.514483, 0.849848, 3.633030, -2.767628, 0
-4.274225, 2.036128, -4.636361, 3.495030, -2.924892, 0
0.030580, -4.291168, 1.274954, -6.242502, -1.106770, 0
-2.428010, 2.967142, 3.267880, 3.863359, 0.953463, 0
0.074817, -1.351102, 0.419632, 6.832428, -2.777708, 0
-2.779008, -0.908706, -4.339338, 3.060824, 2.906052, 0
-2.316731, -0.396365, 0.383327, 2.769302, 3.503550, 0
-7.141267, 1.299405, 2.139915, 1.837461, 0.699155, 0
0.498403, -3.853206, -0.392008, 1.530414, -5.235896, 0
3.216997, -0.490028, 0.855109, 1.667874, 1.150433, 0
-0.320562, 7.255466, 3.211655, 0.013954, -1.789537, 0
1.257754, -2.372258, 2.875236, 1.006775, -1.126324, 0
-1.145399, 3.866661, -0.351985, 0.310291, -3.979024, 0
0.638772, -0.823683, -3.317108, -1.007233, 0.347181, 0
-2.787796, 2.219676, -0.744905, 0.786564, -0.770415, 0
-6.884117, 1.215804, 0.880458, 2.298770, -1.153405, 0
3.311781, 2.237531, 2.885175, 1.377650, -0.953116, 0
-0.061434, -0.868103, -3.071695, 0.250383, -0.749406, 0
-6.389741, 1.080816, -7.789490, -2.429677, -1.913794, 0
-1.366492, 1.161139, -0.357193, -5.377251, 0.132430, 0
-3.165427, -3.125286, -2.712013, 3.190692, 1.195481, 0
-0.910387, 2.715219, 3.496936, 2.699718, -0.329376, 0
-2.834346, 2.957526, -6.170675, -0.943536, -3.833131, 0
2.396304, -0.447397, -0.145125, 0.757154, 2.343248, 0
0.931193, -1.106682, 0.315928, -2.342899, -5.753316, 0
-1.891525, 0.430965, 3.817326, -2.447163, -2.428414, 0
2.356756, -2.360915, 0.050218, -1.933195, -1.263466, 0
-1.497458, -1.410812, -0.755955, 3.958933, 2.576136, 0
-2.966703, -0.792809, 1.551458, -1.775605, 3.487888, 0
-0.800129, 2.478832, 0.402239, 0.633083, 1.350778, 0
-2.881713, 2.241012, -0.045760, 0.143169, -6.425464, 0
-4.620234, -5.013380, -6.042085, 2.279695, -1.404096, 0
2.714043, 0.959938, 0.946467, 3.763494, -0.323892, 0
-1.032511, 0.640026, -4.362755, 1.167138, 2.297567, 0
0.253724, 1.029615, -2.253727, 0.780023, -0.832455, 0
-2.441040, 2.399839, 0.825881, -1.340200, 0.289181, 0
-3.444300, -0.596364, -3.930425, -3.653658, -2.980013, 0
-1.791989, 1.810537, 1.118346, -1.517171, -3.140141, 0
1.473577, 2.246445, -1.289618, 1.784205, 0.698136, 0
2.084311, -3.622020, 1.720592, 1.047253, -2.921223, 0
-1.417464, -3.154058, -0.300270, -2.723398, 0.703337, 0
-3.343927, -3.421379, -0.714850, -4.292987, 1.372623, 0
-2.134656, 4.086695, 1.202120, -2.212833, 1.538808, 0
-2.030183, -1.759338, -1.484664, -4.252363, 0.186569, 0
0.129089, -1.133913, -0.003527, -2.098967, -3.877658, 0
-2.808162, -2.427726, -0.225405, 3.608719, -1.046157, 0
