0.03165,0.12745,0,0.03093,0.07692,0,0,0,0.05714,0,0,0.03975,0.02949,0.03247,0.02265,0.01445,0,0.05147,0.05796,0.06999,0.04649,0.1088,0.04212,0,0.05125,0.06079,0.05689,0.07103,0.19121,0.02124,0.5544,0,0.02259,0,0.54251,1,0.94176,0.2723,0.23767,0,0,0.93887,0.41691,0,0.00042,0.68497,0.00019,0.40778,0.01904,0.00064,0,0.05882,0.00215,0.03109,0.00015,0.04037,0.88465,0.00094,0.99042,0.00111,0.88535,0.41709,0.58291,0.42287,1,0.47156,0.57147,0.93094,0.00281,0.88075,0.02865,0.08614,0,0,0.01004,0.01243,0.82036,0.06452,0.0646,0.30391,0.14112,0.13785,0.04964,0.06297,0.0526,0.05571,0.19797,0.07017,0.09555,0.05593,0.1097,0.06569,0.04992,0.05499,0.38587,0.20525,0,0.36874,0,0,0.01752,0,1
23,0.08824,0.02857,0.02062,0.04615,0.04167,0,0,0.02857,0.05263,0.04167,0.02995,0.01862,0.0241,0.02135,0,0,0.02933,0.03199,0.04726,0.0196,0,0,0,0.04027,0.04139,0.04421,0.04748,0.14197,0.03034,0.48664,0.02585,0.02259,0,0.54251,0.94457,0.94176,0.15961,0.13889,0,0,0.92591,0.41691,0,0.00022,0.69325,0.00012,0.33421,0.01269,0.00031,0,0.02941,0.00039,0.04333,0.00008,0.02317,0.86419,0.05521,0.95394,0.00575,0.86495,0.41383,0.58617,0.41375,0.64847,0.43458,0.57155,0.93094,0.04144,0.79717,0.03525,0.04445,0,0.02393,0.01123,0.02743,0.82089,0.0822,0.21164,0.60783,0.09172,0.07332,0.03327,0.03737,0.03162,0.03282,0.15857,0.07033,0.1012,0.06631,0.0806,0.05405,0.0459,0.04706,0.43564,0.14663,0.07116,0.20112,0.0104,0.08633,0.23252,0.33132,1
0.01293,0.06863,0.02857,0.01031,0.03077,0.04167,0,0,0,0.05263,0.04167,0.02016,0.00691,0.02256,0,0,0,0.0169,0.0184,0.02916,0,0,0,0,0.02929,0.02268,0.03202,0.02566,0,0.02488,0.46969,0.02557,0.02259,0,0.54251,0.94616,0.94176,0.13938,0.12631,0,0,0.90875,0.41691,0,0.00009,0.73773,0.00004,0.21551,0.00641,0.00014,0,0,0,0.01039,0.00003,0.01218,0.86884,0.06022,0.96071,0.00484,0.86922,0.41361,0.58639,0.41664,0.65007,0.46559,0.54168,0.93094,0.0412,0.79823,0.03168,0.04784,0,0.02369,0.01122,0.02779,0.70383,0.10546,0.23538,0.67437,0.04744,0.05916,0.02042,0.01985,0.01683,0.01724,0.13327,0.06802,0.08701,0.07741,0.0731,0.03328,0.04083,0.04804,0.45899,0.10555,0.06985,0.18855,0.01089,0.20469,0.21791,0.23892,1
0.08192,0.06863,0.14286,0.07216,0.06154,0,0.23529,0.1,0.02857,0.10526,0.08333,0.07532,0.07107,0.08157,0.06821,0.04939,0,0.07536,0.08156,0.08732,0.0904,0.08692,0.0661,0,0.07432,0.06504,0.07079,0.06011,0.07383,0.07404,0.49488,0.06177,0.30739,0,0.56901,1,0.93363,0.07652,0.12631,0,0.0551,0.91347,0.5185,0.24342,0.00178,0.46534,0.00097,0.35994,0.05374,0.00177,0.0625,0.11765,0.01064,0.07239,0.00085,0.09937,0.66698,0.13504,0.5313,0.09507,0.66738,0.3101,0.6899,0.35074,1,0.49886,0.36895,0.59088,0.12885,0.69214,0.10703,0.14766,0.13131,0,0.04397,0.15726,0.7308,0.23573,0.21714,382,0.20532,0.21464,0.09556,0.10366,0.08242,0.09072,0.18887,0.17477,0.32353,0.18303,0.11596,0.11612,0.20512,0.1349,0.60061,0.19764,0.22253,0.21909,0.02985,0.06284,0.11236,0.42992,1
0.03165,0.12745,0,0.03093,0.07692,0,0,0,0.02857,0,0,0.04273,0.02494,0.04857,0.02774,0,0,0.05525,0.05186,0.09743,0.05694,0,0,0,0.05125,0.02879,0.05689,0.03365,0.19121,0.02276,0.5594,0,0.02259,0,0.54251,1,0.94176,0.36166,0.17861,0,0,0.91347,0.41691,0,0.00037,0.53988,0.00019,0.51278,0.02064,0.00057,0,0.02941,0.00215,0.03109,0.00015,0.03942,0.89302,0.00049,1,0,0.89321,0.4137,0.5863,0.43142,1,0.46786,0.57102,0.93094,0,0.88033,0.02694,0.08745,0,0,0.01003,0.01061,0.82487,0.06141,0.05828,0.31184,0.09364,0.0791,0.04499,0.05347,0.04914,0.04955,0.17633,0.08048,0.08179,0.06304,105,0.06367,0.04632,0.0563,0.36344,0.20502,0,0.3501,0,0,0.24697,0,1
0.20333,0.15686,0.2,0.21649,0.24615,125,0.23529,0.3,0.17143,0.05263,0.16667,0.20747,0.21993,0.21981,0.21149,0.16584,0.19154,0.19909,0.19282,0.19985,0.18354,0.20868,0.15009,0.11356,0.19163,0.1708,0.17848,0.15435,0.13357,0.19662,0.69689,0.11523,0.13267,0,0.76117,1,0.93536,0.16013,0.1561,0,0.41154,0.91347,0.64067,0.2415,0.0215,0.31902,0.01378,0.19518,0.17743,0.02029,0.3125,0.32353,0.09136,0.21674,0.01315,0.29158,0.37302,0.1928,0.24039,0.27349,0.37315,0.50756,0.49244,0.1007,0.89465,0.40472,0.55027,0.69277,0.18068,0.77006,0.16204,0.10561,0.19135,0.06147,0.05384,0.09167,0.85729,0.12422,0.18851,0.17273,0.49575,0.47509,0.1917,0.25453,0.20918,0.22865,0.25611,0.41494,0.24928,0.26311,0.17371,0.30046,0.17506,0.1883,0.38157,0.43417,0.20123,0.25665,0.02304,0.08181,0.02304,0.1693,1
0.21196,0.17647,0.2,0.2268,0.26154,0.08333,0.29412,0.3,0.17143,0.10526,125,0.21726,0.2308,0.22759,0.21781,0.16584,0.38331,0.21085,0.20503,0.21278,0.19737,0.22139,0.16319,0.2116,0.2023,0.18477,0.18871,0.16757,0.14653,0.20026,0.73714,0.10777,0.23013,0,0.68455,1,0.93033,0.16416,0.16131,0.24893,0.30534,0.91347,0.54411,0.24305,0.02371,0.30123,0.01558,0.20286,0.18626,0.02262,0.3125,0.32353,0.09552,0.22704,0.01491,0.32749,0.47907,1,0.15991,0.3849,0.47941,0.24335,0.75665,0.18682,0.55572,0.43686,0.51638,0.69085,0.18426,0.70326,0.21753,0.18547,0.21245,0.08529,0.07233,0.11459,0.82142,0.15927,0.1508,0.17514,0.50372,0.48496,0.20038,0.26644,0.22064,0.24154,0.27564,0.41312,0.29461,0.30736,0.18758,0.30876,0.21489,0.23047,0.37143,0.45094,0.21393,0.22891,0.02747,0.08707,0.03935,0.25452,1
0.17824,0.2451,0.11429,0.18557,0.24615,0.08333,0.11765,0.2,0.2,0.05263,0.08333,0.17717,0.19192,0.17523,0.16153,0.07419,0.4263,0.19109,0.20818,0.20075,0.19955,0.11891,0.09861,0.43627,0.17597,0.19763,0.17864,0.2046,0.22488,142,0.69101,0.06917,0.02259,0,0.66314,0.99016,0.92575,0.06202,0.52033,0,0.24345,0.91347,0.56426,0,0.01689,0.43221,0.00922,0.21992,0.14031,0.01854,0.3125,0.35294,0.08985,0.18581,0.00873,0.20375,0.69581,0.12315,0.57771,0.08013,0.6958,0.31007,0.68993,0.37519,0.76931,0.4087,0.54776,0.57052,0.07757,0.75188,0.14074,0.16664,0.08458,0.04028,0.04275,0.05035,0.84494,0.09786,0.08447,0.18531,0.5145,0.42721,0.21464,0.2729,0.2191,0.23939,0.42272,0.21262,0.31062,0.16516,0.26401,0.23196,0.1888,0.16184,0.46267,0.4132,0.09738,0.48475,0.0059,0.07234,0.10058,0.42025,1
0.2228,0.26471,0.11429,0.23711,0.32308,0.08333,0.11765,0.3,0.22857,0.05263,0.08333,0.22028,0.24788,0.21883,0.22253,0.11081,0.66107,0.23303,0.25658,0.24347,0.25042,0.12752,0.12702,0.5674,213,0.23542,0.21067,0.23548,0.22433,0.1772,0.7895,0.07381,0.02259,0,0.77233,0.98854,0.93423,0,0.51257,0,0.51446,0.91347,0.60849,0,0.03155,0.41472,0.01891,0.1244,0.18498,0.03347,0.4375,0.44118,0.12427,0.28937,0.01681,0.26565,0.69488,0.12071,0.53448,0.09395,0.69542,0.26577,0.73423,0.39916,0.77081,0.40984,0.57793,0.57704,94,0.7569,0.1761,0.19098,0.0824,0.04059,0.04762,0.05949,0.86394,0.09755,0.08539,0.15239,0.60389,0.5625,0.25656,0.33021,0.26538,0.29207,0.44906,0.30268,0.35267,0.17977,0.27904,0.30511,0.21281,0.18267,0.45008,0.46428,0.07703,0.61617,0.00368,0.02566,0.0264,0.08382,1
0.14878,0.21569,0.08571,0.15464,0.21538,0.08333,0.05882,0.2,0.17143,0.05263,0.08333,0.14554,0.16242,0.14143,0.1438,0.05973,0.4263,0.15663,0.17928,0.17227,0.17847,0.09169,0.08809,0.43627,0.14362,0.1634,0.14867,0.17399,0.1692,0.11591,0.6644,0.05345,0.02259,0,0.62777,0.94428,0.92839,0,0.4948,0,0.24217,0.91347,0.56381,0,0.01025,0.40951,0.00579,0.24106,0.11836,0.0116,0.25,0.29412,0.05802,0.15488,0.00542,0.17135,0.69023,0.06687,0.5764,0.08043,0.69071,0.31736,0.68264,0.36664,0.77733,0.41126,0.57687,0.71607,0.04262,0.80156,0.11396,0.09784,0.02223,0.03261,0.02634,0.03669,0.8747,0.07413,0.07092,0.20169,0.42324,0.34429,0.17655,0.22323,0.1807,0.19685,0.37652,0.16871,0.26351,0.10595,0.22466,0.19725,0.14046,0.11063,0.45407,0.37393,0.09797,0.38238,0.00753,0.06318,0.08875,0.36017,1
0.2034,0.2549,0.11429,0.21649,0.29231,0.04167,0.17647,0.3,0.22857,0.05263,0.08333,0.19844,0.22807,0.19966,0.20222,0.08141,0.66107,0.21479,0.23926,0.22546,0.2316,0.10891,0.10561,0.53799,0.19163,0.21738,0.19013,0.21896,0.21208,0.14929,0.78474,0.05073,0.12132,0,0.74639,0.98851,0.93429,0,0.54079,0,0.47237,0.91347,0.63011,0.25693,0.02513,0.42638,0.01654,0.12416,0.16844,0.0272,375,0.41176,0.11177,0.32346,0.01315,0.25258,0.64279,0.05491,0.53663,0.09325,0.64317,0.35677,0.64323,0.30733,0.77145,0.40671,0.53568,0.61775,0.05336,0.78832,0.16753,0.1698,0.0877,0.01012,0.03974,0.05071,0.86633,0.08949,0.05757,0.14808,0.58072,0.51165,0.23734,0.30732,0.24646,0.27136,0.44405,0.25867,0.34231,0.14131,0.27028,0.27775,0.18938,0.16175,0.44363,0.44847,0.07284,0.52811,0.00405,0.03766,0.05277,0.21649,1
0.20772,0.23529,0.14286,0.20619,0.26154,0.04167,0.17647,0.3,0.22857,0.05263,0.08333,0.18865,0.21719,0.19188,0.19568,0.08141,0.4263,0.21602,0.24987,0.24484,0.25674,0.12818,0.12527,0.43627,0.18098,0.20155,0.18553,0.21194,0.20362,0.1414,0.7399,0.05571,0.12121,0,0.71263,0.98937,0.93455,0,0.54377,0,0.35928,0.91347,0.63487,0.25426,0.02214,0.42853,0.01408,0.12611,0.16057,0.02369,375,0.38235,0.10383,0.29353,0.01154,0.24837,0.65116,0.0628,0.5204,0.0989,0.65116,0.32633,0.67367,0.32897,0.76792,0.41382,0.37199,0.65792,0.11068,0.69498,0.15863,0.20878,0.07158,0.01043,0.04765,0.06205,0.85504,0.1036,0.11056,0.21858,0.57758,0.46409,0.24326,0.30081,0.24105,0.26517,0.45358,0.23012,0.46935,0.15327,0.2805,0.25762,0.27141,0.16711,0.50323,0.42032,0.08089,0.50519,0.0047,0.04123,0.09189,0.31007,1
0.04172,0.14706,0,0.04124,0.09231,0,0,0,0.08571,0,0,0.04954,0.0412,0.0351,0.03866,0.02467,0,0.06389,0.07364,0.07448,0.07937,0.07695,0.07189,0,0.06224,0.08052,0.06907,0.09409,0.13767,0.0267,0.5724,0,0.02259,0,0.54251,1,0.94176,0.27523,0.29432,0,0,0.94032,0.41691,0,0.00069,0.6365,0.00031,0.49025,0.02577,1,0.0625,0.08824,0.00493,0.04142,0.00026,0.05196,0.88,0.00148,0.98166,0.00222,0.88069,0.4159,0.5841,0.42128,1,0.46615,0.57094,0.93094,0.00295,0.88025,0.0352,0.09757,0,0,0.01162,0.01292,0.82381,0.06436,0.05411,0.25996,0.18981,0.16175,0.06247,0.07926,0.06607,0.07062,217,0.07891,0.10645,0.06131,0.12368,0.0777,0.05735,0.06268,0.39293,0.22899,0,0.40069,0,0,0.12584,0,1
0.03165,0.12745,0,0.03093,0.07692,0,0,0,0.05714,0,0,0.03975,0.03032,0.02673,0.03645,0.02891,0,0.05147,0.05907,0.06021,0.07482,0.07695,0.08424,0,0.05125,0.06079,0.05689,0.07103,0.10756,0.02124,0.5544,0,0.02259,0,0.54251,1,0.94176,0.27267,0.23576,0,0,0.93992,0.41691,0,0.00041,0.64509,0.00019,0.43279,0.01925,0.00062,0,0.05882,0.00215,0.03109,0.00015,0.04052,0.89209,0.00099,0.99652,0.0004,0.89253,0.41122,0.58878,0.43375,1,0.46615,0.57079,0.93094,0.00285,0.88011,0.0287,0.08637,0,0,0.01006,0.01243,0.82036,0.06452,0.06481,0.30529,0.14235,0.10482,0.04904,0.05915,0.05075,0.0535,0.18986,0.07346,0.09127,0.05784,0.10671,0.06507,0.04847,0.05459,0.40184,0.19672,0,0.36126,0,0,0.15316,0,1
0.23213,0.2549,0.14286,0.24742,0.32308,0.08333,0.17647,0.4,0.22857,0.05263,125,0.22422,0.25996,0.23571,0.24442,0.1238,0.61784,0.23954,0.26585,0.2544,0.26377,0.13676,0.13694,0.54984,0.20809,0.21355,0.2052,0.21246,0.18497,0.17417,0.79756,0.06903,0.12722,0,0.76485,0.98909,0.9344,0,0.52906,0,0.47405,0.91347,0.60456,0.26705,0.03484,0.40583,0.02564,0.07273,0.19967,0.03695,0.4375,0.44118,0.12499,0.40713,0.01887,0.29133,0.64651,0.07772,0.51331,0.10142,0.64656,0.32675,0.67325,0.32499,0.84229,0.4087,0.57854,0.6372,0.06197,0.80333,0.17594,0.14215,0.0826,0.01496,0.03823,0.05413,0.8844,0.08375,0.06358,0.1317,0.64942,0.56512,0.25674,0.33986,0.26999,0.29905,0.45322,0.31824,0.36041,0.15741,0.27356,0.31913,0.19911,0.16715,0.42949,0.47709,0.11087,0.58327,0.00559,0.05321,0.04343,0.22941,1
0.24959,0.14706,0.28571,0.24742,0.24615,0.16667,0.29412,0.4,0.08571,0.10526,0.29167,0.2385,0.24833,0.25736,0.28964,0.23907,0.15636,0.2327,0.22478,0.24944,0.25696,0.21046,0.25576,0.09845,0.20809,0.15223,0.20079,0.14352,0.09877,0.23556,0.55127,0.18769,0.02259,0,0.61614,0.93874,0.9222,0.12263,0.11311,0.06418,0.1517,0.91347,0.50789,0.48571,0.02521,0.2089,0.01967,0.20765,0.22297,0.02316,0.25,0.29412,0.09307,0.24877,0.01887,0.25814,0.74326,0.21794,0.52361,0.09779,0.7435,0.17277,0.82723,0.49846,0.94658,0.50028,0.5527,0.64884,0.09004,0.79059,0.15528,0.13104,0.05579,0.07029,0.04334,0.07497,0.87683,0.10236,0.10475,0.16704,0.44059,0.37873,0.23246,0.27898,0.2411,0.26041,0.33302,0.35738,0.28202,0.18169,0.24213,0.29479,0.18159,0.15752,0.44485,0.44267,0.27048,0.30038,0.02646,0.05395,0.1995,0.60677,0
0.21512,0.11765,0.17143,0.21649,0.26154,0.04167,0.17647,0.4,0.02857,0.05263,0.16667,0.20388,0.22066,0.22307,0.24769,0.22362,0.34813,0.20093,0.20431,0.21296,0.23085,0.2123,0.23361,0.2116,0.17663,0.13749,0.16723,0.12693,0.08491,0.19763,0.63836,0.13159,0.02259,0,0.67862,1,0.76657,0.07429,0.12631,0.06474,0.33949,0.88104,0.53633,0,0.0166,0.16963,0.01378,0.24415,0.19727,0.01511,0.1875,0.20588,0.06379,0.21674,0.01315,0.25294,0.68744,0.14027,0.47203,0.11757,0.68787,0.21367,0.78633,0.41513,0.66343,0.53868,0.60202,0.70965,0.04916,0.80708,0.14181,0.1239,0.03547,0.02192,0.03069,0.08716,0.88108,0.10748,0.07224,0.17859,0.32093,0.31716,0.16784,0.22848,0.19295,0.21318,0.26779,0.33942,0.20715,0.16565,0.18078,0.26288,0.12919,0.14114,0.3232,0.43982,0.12578,0.43408,0.00852,0.12003,0.07485,0.4853,1
0.29178,0.26471,0.2,0.29897,0.36923,0.08333,0.23529,0.4,0.28571,0.10526,125,0.27995,0.30778,0.29138,0.28556,0.18515,0.50448,0.30194,0.32183,0.33047,0.32391,0.25882,0.20598,0.27778,0.26107,0.25328,0.25592,0.2483,0.22687,0.22818,0.84512,0.10355,0.22588,0,0.78881,0.99233,0.9113,0.16386,0.2819,0.07228,0.54104,0.91347,0.61829,0,0.05732,0.39816,0.03272,0.07243,0.24182,0.0578,0.5625,0.55882,0.20008,0.29919,0.03171,0.35343,0.65488,0.25103,0.50056,0.10617,0.65525,0.29873,0.70127,0.34568,0.89123,0.40074,0.51524,0.67498,0.07952,0.81062,0.23175,0.23128,0.11754,0.02353,0.05641,0.07253,0.86394,0.10748,0.05971,0.09154,0.57102,0.57865,0.32756,0.41125,0.33545,0.36649,0.49798,0.41299,0.4322,0.23606,0.33712,0.38172,0.26924,0.23057,0.4679,0.51925,0.16394,0.59185,0.00814,0.1483,0.24657,0.51744,0
0.27593,0.2549,0.22857,0.28866,0.33846,125,0.23529,0.5,0.11429,0.05263,0.25,0.26883,0.29569,0.29061,0.32252,0.25316,0.60888,0.27446,0.29971,0.31528,0.36346,0.25154,0.31779,0.59926,0.2355,0.19347,0.2334,0.19165,0.13757,0.24578,0.63886,0.17344,0.02259,0,0.64253,0.96579,0.76928,0.07546,0.42605,0,0.13349,0.90364,0.58761,0.53051,0.04452,0.29755,0.02974,0.08268,0.25257,0.04457,0.4375,0.44118,0.13903,0.28889,0.02878,0.30323,0.70512,0.2123,0.5145,0.10102,0.70523,0.22833,0.77167,0.42776,0.93418,0.43259,0.56585,0.69681,0.08886,0.76957,0.17221,0.20472,0.07272,0.05215,0.05019,0.05583,0.85876,0.09693,0.07438,0.13118,0.55539,0.58059,0.25857,0.33651,0.28512,0.30911,0.42434,0.35296,0.35214,0.17949,0.31037,0.31223,0.23313,0.18438,0.37143,0.51644,0.19416,0.44269,0.01289,0.0521,0.06729,0.28822,1
